title,price,content,url
A-36　黒毛和牛赤身サイコロステーキ,10000, 赤身サイコロステーキ150g×3パック,https://www.furusato-tax.jp/japan/prefecture/item_detail/44210/302953
A-1 村上牛極上赤身ステーキ,10000, 極上赤身ステーキ（130ｇ）×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/15212/172988
(17) 武熊たくま豚詰合せセット2kg,10000, ロースステーキとんかつ用500g・肩ローススライス500g×2・スペアリブ500g,https://www.furusato-tax.jp/japan/prefecture/item_detail/08205/160358
西伊豆町の本わさび・おろし金セット,10000, 本わさび300g前後（2~6本）、おろし金,https://www.furusato-tax.jp/japan/prefecture/item_detail/22306/202602
〔応援B-8〕那須高原 南ヶ丘牧場 お買物券,10000, お買物券,https://www.furusato-tax.jp/japan/prefecture/item_detail/09407/69870
B112 黒毛和牛　最高等級A5サーロインステーキ【極厚】270g,10000, ・黒毛和牛最高等級A-5【極厚】　サーロインステーキ270g（1枚）［冷凍］,https://www.furusato-tax.jp/japan/prefecture/item_detail/27213/197869
A106　ご家庭でも保存性の高い冷凍でお届けします。山形牛サーロインステーキ用（315g×1枚）,10000, 山形牛サーロインステーキ用315g×1枚  賞味期限　90日間,https://www.furusato-tax.jp/japan/prefecture/item_detail/06204/220897
森泉　純米吟醸酒・特別純米酒　甘口2本セット,10000, 【商品内容】森泉　純米吟醸酒・特別純米酒　2本セット 【内・個数】720ml瓶×各1本 【保存方法】常温 【お届け状態】常温 【商品説明】 淡麗でなめらかな甘口と濃醇な甘口の2本セットです。,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/45332
B271 黒毛和牛A4-A5 赤身モモステーキ480ｇ,10000, ・480g（120g×4枚）,https://www.furusato-tax.jp/japan/prefecture/item_detail/27213/314061
414　★『オリーブ豚』人気部位完全制覇　3.6kg★,10000, オリーブ豚モモスライス900g オリーブ豚ウデ切り落し900g オリーブ豚モモ・ウデミンチ900g オリーブ豚モモブロック900g,https://www.furusato-tax.jp/japan/prefecture/item_detail/37341/344320
A96 【数量限定品】 国産牛ヒレステーキ (約130g×2枚),10000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/06321/324799
0091-01　『ぎんざ古窯お食事券Ａ』,10000,管理番号 0091-01,https://www.furusato-tax.jp/japan/prefecture/item_detail/06207/297164
A7.ヒレステーキ(100グラム×2枚),10000, ヒレステーキ100グラム×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/43348/186222
19.八雲ペンケル牛サーロインステーキ,10000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/01346/178844
10.000円 50ポイント 12203 <ブランド牛>秋田牛ステーキ肉,10000, サーロインまたはロース300g前後,https://www.furusato-tax.jp/japan/prefecture/item_detail/05204/209969
C-10 鹿肉ソーセージセット,10000, 行者ニンニク入り鹿肉ソーセージ200g（7本入）×2袋 ピリッとくる大人の味黒コショウ入りソーセージ200g（3本入）×2袋,https://www.furusato-tax.jp/japan/prefecture/item_detail/01516/51504
No.002 東浦町産最高級A5ランク黒毛和牛　モモステーキ（約200g×2枚）,10000, 約200g×2枚 ※解凍後は早めにお召し上がりください。,https://www.furusato-tax.jp/japan/prefecture/item_detail/23442/242059
A-2 村上牛ステーキハンバーグギフト,10000, 村上牛ハンバーグ×6（ソース付）,https://www.furusato-tax.jp/japan/prefecture/item_detail/15212/172989
ふるさとAセット 大崎市古川産ササニシキパックご飯とひとめぼれ米粉麺,10000, 【商品内容】 ササニシキパックご飯　160g×30食 ひとめぼれ玄米麺　140g×4食(スープ付) ひとめぼれ米麺　140g×4食(スープ付)  【賞味期限】 ササニシキパックご飯:製造から10ヶ月 ひとめぼれ米麺:製造から3か月  【保存方法】常温  【お届け状態】常温  【商品説明】 ササニシキパックご飯はレンジで約2分。 ひとめぼれ米粉麺も早ゆで2分のスープ付とお手軽です。,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/152357
K101 料亭の牛タンと長崎和牛レモンステーキセット【500pt】,10000, 厚切り牛タン(200g)､オリジナルスパイス(20g)､長崎和牛(4等級以上)上モモステーキ(200g)､料亭の味レモンステーキソース(200ml)､レモンステーキソース秘伝レシピ帳 [製造日から60日],https://www.furusato-tax.jp/japan/prefecture/item_detail/42202/214535
飛騨牛ランチ　ペア御食事券,10000, 名産飛騨牛のミニステーキランチ（サラダ・ご飯・赤だし・香の物・アイスクリーム付）　２名様分,https://www.furusato-tax.jp/japan/prefecture/item_detail/21381/88026
岩出山家庭ハム　ウインナーセット,10000, 【商品内容】岩出山家庭ハム　ウインナーセット 【内・個数】 ベーコンブロック260g×1 荒挽ウインナー、ベーコンウインナー、チョリソ、ピザフランク　各100g×1 【消費期限】ベーコン40日、ウインナー各21日 【保存方法】冷蔵 【お届け状態】冷蔵 【商品説明】 岩出山家庭ハムの人気ナンバーワンのベーコン・脂肪分の少ない ウインナー4種詰合せ,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/66962
湖醉・荒雄・見龍　720ml 3本セット,10000, 【商品内容】酒 【内・個数】湖醉 吟醸酒・荒雄　純米吟醸酒・見龍　純米酒 各720ml×1 【消費期限】 【保存方法】常温 【お届け状態】常温 【商品説明】田中酒造店 大崎蔵の逸品3銘柄の 飲みくらべセット,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/45327
地元味噌　みやぎ,10000, 【商品内容】地元味噌　みやぎ 【内・個数】2kg化粧樽入 【消費期限】製造日より6か月 【保存方法】常温 【お届け状態】常温,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/45352
［彩-23］ヘルシーな高級天然食材 ジビエ肉セット,5000,  ・ステーキ用肉500ｇ（約5枚） ・鍋用肉500ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/42203/83197
W012　土佐和牛A5特選ランプステーキ100ｇ×2枚セット　牛肉【350pt】,10000, 100g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/39307/224847
022　こだわり商品詰め合わせ,10000, 写真左上より（賞味期限） 牛たんスモーク塩味110g（40日）、牛たんスモーク黒胡椒110g（40日）、あぶり焼きチキンスパイス500g（30日）、スモークチキンブラックペッパー120g（35日）、スモークチキン香草120g（35日）、豚たんスモーク80g（35日）、手羽先レモン焼き5本入り（30日）、チキンチップ180g（30日）、チキンステーキ醤油味200g（30日）、チキンステーキ味噌味200g（30日）　※以上10アイテム（開封後は冷蔵庫（10℃以下）で保存し2日以内にお召し上がりください。,https://www.furusato-tax.jp/japan/prefecture/item_detail/06426/309068
50ポイント 12004 比内地鶏グルメセット,10000, 正肉半羽500g 肉ダンゴ1袋 スープ×2 生たまご×4,https://www.furusato-tax.jp/japan/prefecture/item_detail/05204/26056
【無洗米5kg】本場宮城古川の特別栽培米　「母さんの詩」ササニシキ【期間限定おまけ付】,10000, 【商品内容】ササニシキ 【内・個数】5kg 【賞味期限】精米日から1ヶ月 【保存方法】常温 【お届け状態】常温 【商品説明】 「ササニシキ」発祥の地より、精米したてのお米をお届けします,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/66960
AC61 大崎で愛される洋食屋の手作りドレッシングソース4本セット【20p】,10000, ・カルパッチョドレッシング285ml×2本・チキン南蛮ソース250ml×1本・ステーキポン酢285ml×1本,https://www.furusato-tax.jp/japan/prefecture/item_detail/46468/170212
山梨県産　富士山麓牛　霜降り・赤身焼き肉セット(計約450g),10000, ・牛霜降り(150g) ・牛赤身(300g),https://www.furusato-tax.jp/japan/prefecture/item_detail/19202/352820
0022-03　 山形牛ロースミニステーキ（220g）,10000,管理番号 0022-03,https://www.furusato-tax.jp/japan/prefecture/item_detail/06207/320871
A-109 鹿児島黒豚餃子　60個,10000, 黒豚餃子　15ｇ×30個×2セット 餃子のタレ　11ｇ×6個  【賞味期限】 加工日より30日（要冷凍-18℃以下） （解凍後3日）,https://www.furusato-tax.jp/japan/prefecture/item_detail/46218/299510
時鮭輪切りステーキセット,10000, 時鮭輪切り３００ｇ×２枚　深層水塩×一瓶,https://www.furusato-tax.jp/japan/prefecture/item_detail/01694/310097
A-99 和牛サーロインステーキ2枚,10000, 和牛サーロインステーキ2枚（合計250g以上）,https://www.furusato-tax.jp/japan/prefecture/item_detail/28215/359375
(455)塚原牧場の幻の豚「梅山豚」ロールステーキセット,10000, ロールステーキ70g×6枚 トリュフ塩25g,https://www.furusato-tax.jp/japan/prefecture/item_detail/08546/225589
千葉房総特選 くじらセット,10000, くじらのタレ2袋・くじらのステーキ１袋・くじらのベーコン１袋,https://www.furusato-tax.jp/japan/prefecture/item_detail/12226/256770
A29010 桜王豚の味噌漬けステーキ（1.2kg）・通,10000, 桜王豚味噌漬けステーキ100g×12枚（計1.2kg)※部位は肩ロースとなります。 提供：大分航空ターミナル(株)商事部,https://www.furusato-tax.jp/japan/prefecture/item_detail/44214/315868
株式会社 鳥潟 はこだてオフィス 北海道産和牛サーロインステーキ2枚,10000, 北海道産和牛サーロインステーキ　約180g×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/01337/319755
A29279 豊後糖蜜豚のステーキ・豚カツ用＆切り落とし（1.8kg）・通,10000, 精肉（豊後糖蜜豚 計1.8kg）内訳：●ステーキ・トンカツ用（150g×2枚を2パック）※部位はロース、肩ロースの混在。●切り落とし（300g×4パック）※部位はモモ、肩、バラ肉の混在。 提供：フレッシュマートてつや,https://www.furusato-tax.jp/japan/prefecture/item_detail/44214/361963
A-25　すだち牛黒毛和牛 （ステーキ用）250g,10000, 250g,https://www.furusato-tax.jp/japan/prefecture/item_detail/36202/366275
29-A-20 日本の食・手作り黒豚発酵食品Ａ,10000, 味噌漬けプレーン味ロース　１２０g 味噌漬け柚子胡椒味モモ　１２０ｇ×２枚 桜島灰干し（ロース・モモ）120ｇ×各１枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/46217/40235
A224 【期間限定】 国産（交雑牛）ヒレステーキ（約100ｇ×3枚）,10000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/06321/371155
A159 国産牛サーロインステーキ約200ｇ×2枚,10000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/06321/310066
A-20　宮崎牛ローストビーフ,10000, ・宮崎牛ローストビーフ250ｇ ・みまたんごまだれステーキソース150ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/45341/265121
1-101　桜屋　熊本県産・赤牛サーロインステーキ,10000, 熊本県産・赤牛サーロインステーキ200g,https://www.furusato-tax.jp/japan/prefecture/item_detail/43211/265094
60 米沢牛と豚肉のハンバーグステーキ 150g×9個入,10000, プレーンハンバーグ150g×3個 チーズハンバーグ150g×3個 キノコハンバーグ150g×3個,https://www.furusato-tax.jp/japan/prefecture/item_detail/06202/263346
No.010 大分県産夢ポーク　ステーキ　1.2kg【1pt】,10000, 夢ポーク 200g×6枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/44212/137860
A-34b　綾牛ステーキ,10000, ロースステーキ180ｇ×2枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/45383/368122
10-12 三種の海鮮ステーキセット,10000, ホタテステーキ・サーモンステーキ・イカステーキ 各1袋(5個入り),https://www.furusato-tax.jp/japan/prefecture/item_detail/01219/168260
No.015 笑子豚ステーキセット 計600g,10000, 600g（ロース、肩ロース） 賞味期限：30日,https://www.furusato-tax.jp/japan/prefecture/item_detail/05203/51973
八木澤商店の味噌を使った館ヶ森高原豚吟醸漬セット,10000, 100g×8枚 (1パック2枚入を4パック),https://www.furusato-tax.jp/japan/prefecture/item_detail/03210/242588
C-03 鹿肉の角煮とカレー缶詰セット,10000, エゾシカの角煮170g×2缶(宗谷産鹿肉使用) 濃厚中辛鹿カレー190g×2缶(宗谷産鹿肉使用) 鹿肉キーマカレー190g×2缶(宗谷産鹿肉使用),https://www.furusato-tax.jp/japan/prefecture/item_detail/01516/13096
『六つの酒蔵』地酒セット+特製おちょこ付,10000, 【商品内容】 一ノ蔵:特別純米酒　辛口 森民酒造店:特別純米酒もりいずみ 浅勘酒造店:酔舞　純米吟醸 寒梅酒造:純米酒　鶯咲 橋平酒造店:純米吟醸　をだえの橋 田中酒造店 大崎蔵:純米酒　見龍 【内・個数】　300ml×6蔵元　<特製おちょこ付> 【消費期限】製造より6カ月 【保存方法】常温・冷蔵 【お届け状態】常温 【商品説明】6つの蔵元のおすすめ商品です。ぜひ、飲み比べてください。,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/180776
A008 A5飛騨牛　サイコロステーキ300ｇ,10000, 岐阜県産A5等級飛騨牛　サイコロステーキ用300ｇ 化粧箱包装（保冷剤付）,https://www.furusato-tax.jp/japan/prefecture/item_detail/21203/304695
A29253 まるで森のアワビ！国東しいたけ香ちゃん（厳選200g）・通,10000, 乾し椎茸(香ちゃん・厳選200g） 提供：大分県椎茸農業協同組合国東支部 http://osk-shiitake.or.jp/product/,https://www.furusato-tax.jp/japan/prefecture/item_detail/44214/352243
C-02 鹿肉の角煮・味噌煮缶詰セット,10000, エゾシカの角煮170g×3缶(宗谷産鹿肉使用) エゾシカの味噌煮170g×3缶(宗谷産鹿肉使用),https://www.furusato-tax.jp/japan/prefecture/item_detail/01516/13095
C051:極上淡路牛サーロインステーキ【200ｇ×1枚】とステーキに合う「わさび」「塩」「ソース」付き,10000, ・特選淡路牛サーロインステーキ「200g×1枚」 ・ステーキソース（袋） ・淡路島の藻塩（茶）「PREMIUM」 ・お肉に合う「わさび」,https://www.furusato-tax.jp/japan/prefecture/item_detail/28205/266872
7A-15鹿児島県産黒毛和牛　モモステーキ,10000, 100ｇ×3枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/46201/345165
A05 もろみポーク　しゃぶ＆ステーキ満腹セット,10000, もろみポーク　しゃぶしゃぶ用薄切りロース 700ｇ、ステーキ用厚切りロース800ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/43210/289437
A010-9:【つべつ和牛】ステーキ肉250g,10000, サーロインステーキ肉250g,https://www.furusato-tax.jp/japan/prefecture/item_detail/01544/39867
無添加・生粋本場仙台みそ,10000, 【商品内容】　生粋 本場仙台みそ 【内・個数】　1kg×4 【消費期限】製造日より6か月 【保存方法】常温 【お届け状態】常温 【商品説明】無添加・仙台味噌です。,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/192863
[A-0506] お手軽冷凍丼！ 福井のブランド肉！！「若狭牛ステーキ丼」「黒龍吟醸豚丼」セット,10000, 若狭牛ステーキ丼 1個 黒龍吟醸豚丼 1個,https://www.furusato-tax.jp/japan/prefecture/item_detail/18210/283862
A9-11井上醤油尽くし　５本セット,10000, 醸しの雫　200ｍｌ×2 出雲むらさき　200ｍｌ×1 あいのぽんず　275ｍｌ×1 淡口八方だしつゆ　300ｍｌ×1,https://www.furusato-tax.jp/japan/prefecture/item_detail/32343/309576
ストロベリーソープ「パルフィーヌサボン」,10000, 【商品内容】洗顔用枠練石鹸 【内・個数】 70g×1個・20g×1個 【消費期限】1年間 【保存方法】常温 【お届け状態】常温 【商品説明(25文字)】 大崎市鹿島台産ブランドいちごの香りを生かした贅沢石鹸,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/45351
[北海道産優良豚] 海藻ポーク 最高級ヒレブロック（450g相当）　2本 [釧路町達古武産],10000, ・海藻ポークヒレブロック（450g相当）×2本〔北海道釧路町達古武産〕,https://www.furusato-tax.jp/japan/prefecture/item_detail/01661/343339
B016：旬鮮　天然目鉢まぐろ　三味,10000,  天然目鉢まぐろ　切落し：3パック　約900ｇ 天然目鉢まぐろ　たたき（ネギトロ用）：1パック　約500ｇ 天然目鉢まぐろ   ホホ肉：1パック2個　約500ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/12204/312293
【伊達ざくらポーク】味噌漬けセット,10000, 【商品内容】豚肉 【内・個数】 ・仙台味噌漬け(ロース2枚)200g×1 ・麹みそ漬け(ロース2枚)200g×1 ・黒味噌漬け(ロース2枚)200g×1 【賞味期限】180日 【保存方法】冷凍 【お届け状態】冷凍(-18℃以下) 【商品説明】宮城県産SPF豚「伊達ざくらポーク」の味噌漬けセット,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/45342
29-0165　【芳醇！】宮崎牛モモステーキ（小林市産）,4000, 宮崎牛モモステーキ200g×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/45205/348513
C-45 プレミアムハンバーグ,10000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/35202/304326
A-21　みやざきジビエ　天然しか肉ロースト,10000, ・天然鹿肉ロースト250ｇ ・みまたんごまだれステーキソース150ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/45341/265158
No.006 あいち知多牛　サーロインステーキ　300g,10000, 300g（150g×2枚) ※解凍後は早めにお召し上がりください。,https://www.furusato-tax.jp/japan/prefecture/item_detail/23442/242063
【杜仲茶ポーク】ベーコンブロック＜ドドーンと1kg＞,10000, 杜仲茶ポークベーコン　ブロック1kg,https://www.furusato-tax.jp/japan/prefecture/item_detail/03214/331612
B48 ロールステーキセット,10000, 群馬県産眠り豚はるなロールステーキ　100ｇ×3枚 山梨県産富士山麓牛ロールステーキ   100ｇ×3枚　計6枚入り 真空パック・冷凍（製造日より１８０日）,https://www.furusato-tax.jp/japan/prefecture/item_detail/19211/188633
AA-1牛ステーキ丼セット　600g,10000, 牛ロースステーキ200g×3　和風ソース×2　ガーリックソース×1,https://www.furusato-tax.jp/japan/prefecture/item_detail/08222/310135
A29277 こだわりポーク！豊後糖蜜豚をステーキや豚カツで（1.65kg）・通,10000, 精肉（豊後糖蜜豚ステーキ、トンカツ用）計1.65kg/150g×2枚を4パック、150g×3枚を1パック ※部位はロース、肩ロースの混在となります。 提供：フレッシュマートてつや,https://www.furusato-tax.jp/japan/prefecture/item_detail/44214/361887
大沼秀顯作　鳴子こけし,10000, 【商品内容】大沼秀顯作　鳴子こけし(1尺) 【内・個数】1体 【消費期限】 【保存方法】常温 【お届け状態】常温 【商品説明】 老舗店工人による、伝統工芸品鳴子こけし,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/45349
舟形町ふるさと納税　共通利用券　 ＜記念品ポイント発行限定＞,10000,,https://www.furusato-tax.jp/japan/prefecture/item_detail/06363/283130
B66 【佐賀牛】ロースステーキ 100g × 2枚,10000, 内：100g × 2枚 保存方法：冷凍で保存してください。 賞味期限：冷凍で３ヶ月,https://www.furusato-tax.jp/japan/prefecture/item_detail/41401/328515
1-27三崎港直送　高級メバチ鮪トロステーキ　たっぷり150ｇ×6枚！,10000, 冷凍メバチ鮪トロステーキ150ｇ×6枚、冷凍特製ステーキだれ30ｇ×6、添付資料：解凍方法、簡単レシピ,https://www.furusato-tax.jp/japan/prefecture/item_detail/14210/303825
B12　★農薬はNO★椎茸とピーナッツもやしのキムチとマリネ・セット,10000, ピーナッツもやし　キムチ1パック100ｇ/マリネ1パック100ｇ　3パックずつ しいたけ（特Ａ）500ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/41346/32967
B246 黒毛和牛サーロインステーキ　約250g,10000, ・約250ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/27213/287056
D005 豪快に『厚切りラムステーキ』タレ・塩味セット 150g(各塩ダレ・タレ含む)×合計10枚,10000, 150g(タレ含む)×6枚、150g(塩タレ含む)×4枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/01602/317750
陸上自衛隊 飯塚駐屯地 ボタ山カレー,10000, 180g 【中辛】レトルトカレー6個,https://www.furusato-tax.jp/japan/prefecture/item_detail/40401/44126
居酒屋山小屋　炭火焼ポークステーキ,10000, 1袋（300グラム、3枚入り）（真空パック、冷凍のためクール便で配送）,https://www.furusato-tax.jp/japan/prefecture/item_detail/01226/183947
76　ほれぼれ牛　ロースステーキ用,10000, ほれぼれ牛　ロースステーキ用　180ｇ×2枚 ※冷凍での納品になります。,https://www.furusato-tax.jp/japan/prefecture/item_detail/08219/301774
A007：米国産オーロラビーフ　サーロインステーキ,10000,  サーロインステーキ　約720ｇ（約180ｇ x 4枚）,https://www.furusato-tax.jp/japan/prefecture/item_detail/12204/312279
デリシャスファームのトマトおためしセット,10000, 【商品内容】トマトおためしセット 【内・個数】 ミニトマト1パック 極旬デリーシャストマト丸しぼり500g×1本 野菜たっぷりミネストローネ180g×2本 デリーシャストマトソース100g×1本 【消費期限】※ミニトマトは発送日より1周間 【保存方法】※ミニトマトは要冷 【お届け状態】常温,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/131612
C-13 鹿肉ジャーキー,10000, 鹿肉ジャーキー30g×3袋,https://www.furusato-tax.jp/japan/prefecture/item_detail/01516/156281
国内初登場！ごま風味の希少豚！『セサミポーク』 (数量限定！)※浜千鶏ムネハム1枚サービス,10000,  ●バラ　200ｇ　●カツ　180ｇ×2　●ロース　200ｇ　●モモ　350ｇ　●豚小間350ｇ ※浜千鶏ムネハム1枚サービス,https://www.furusato-tax.jp/japan/prefecture/item_detail/38205/221172
326 市制50周年企画 ステーキ用お肉食べくらべセット計480g（米沢牛・米沢豚）【肉の旭屋】,10000, 米沢牛サーロインステーキ180g×1 米沢豚一番育ちステーキ150g×2 計480g,https://www.furusato-tax.jp/japan/prefecture/item_detail/06213/335027
AA-3牛キューブロールステーキ　500g,10000, ステーキ250g×2，ステーキソース×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/08222/287000
【冷蔵】１４０ｇ！！「宮崎牛」ヒレステーキ　A-104,10000, 【冷蔵】宮崎牛ヒレステーキ　約140g,https://www.furusato-tax.jp/japan/prefecture/item_detail/45207/338134
2016年【白米10kg】 宮城県大崎市古川産　ひとめぼれ,10000, 【商品内容】　ひとめぼれ　白米 【内・個数】5kg×2個 【保存方法】常温 【お届け状態】常温 【商品説明】お米につやがあり、適度な粘りとサッパリとした口あたり、まさに「おいしさ」に“ひとめぼれ”出来る美しく美味しいお米です。また、粘り・つや・うまみ・香りのトータルバランスが良いことから、いろいろな料理にぴったりで、料理の幅を広げてくれるお米です。,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/243391
No.001 東浦町産最高級A5ランク黒毛和牛　サーロインステーキ（約250g×1枚）,10000, 約250g×1枚 ※解凍後は早めにお召し上がりください。,https://www.furusato-tax.jp/japan/prefecture/item_detail/23442/242056
138-冷蔵.雪山ぶどうﾜｲﾝ1本・尾花沢牛ｻｰﾛｲﾝｽﾃｰｷ200g1枚ｾｯﾄ,10000, 雪山ぶどうワイン720ml×1本 尾花沢牛サーロインステーキ200g×1枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/06212/179266
DZ01 味の横綱長崎かんぼこバラェティセット 【45pt】,10000, あげだし2Ｐ×1、イワシバーグ2Ｐ×1、こだわり豆腐かまぼこ×1、かすてら蒲鉾×1、チーズソフト3本入り×1、お魚ステーキ2Ｐ×1、炙り生エソ×１、いわしん棒180ｇ×１、ソフトたこマヨスティック180ｇ×１,https://www.furusato-tax.jp/japan/prefecture/item_detail/42201/155673
[0118]鹿追牛Dセット,10000,  鹿追牛ロースステーキ（交雑種） 200g×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/01634/339198
50ポイント 12603 【希少】馬肉ヒレステーキ,10000, 240g前後(80g前後×3),https://www.furusato-tax.jp/japan/prefecture/item_detail/05204/310791
A-206 鹿児島県産黒豚煮込みハンバーグ・ステーキセット,10000, 黒豚煮込みハンバーグ（220g）×２、黒豚チーズイン煮込みハンバーグ（180g）×２、黒豚味噌のステーキ（90g）×２,https://www.furusato-tax.jp/japan/prefecture/item_detail/46219/284738
A-8　信州安曇野産和牛ロースステーキ,10000, 安曇野産和牛ロースステーキ用250g,https://www.furusato-tax.jp/japan/prefecture/item_detail/20220/182458
宮崎和牛ヒレステーキ　１５０ｇ　A-7,10000, ヒレステーキ　約150ｇ,https://www.furusato-tax.jp/japan/prefecture/item_detail/45207/316285
307 オアシスパークＢＢＱ　ＣＡＮＶＡＳ　ペアご利用チケット,10000, デイタイムベーシックＢＢＱプラン　お二人分無料利用チケット ・デイタイム ・ベーシックBBQ プラン 2 名様,https://www.furusato-tax.jp/japan/prefecture/item_detail/21213/248116
島の泡盛酒粕でじっくり健康的に育てた 久米島赤鶏1羽セット(解体) 2kg,10000, 約2kg(1羽分) ※部位ごとに解体されています。,https://www.furusato-tax.jp/japan/prefecture/item_detail/47361/344379
10-41 ほたてステーキ(ベーコン巻き)　12個,10000, ほたてステーキ（ベーコン巻き）40g×12 【原産地】オホーツク近海 【加工・製造地】紋別市,https://www.furusato-tax.jp/japan/prefecture/item_detail/01219/312322
B-239．甲州ワインビーフ モモサイコロステーキ500g レシピ＆熟成ワインビネガー（赤）付,10000, 甲州ワインビーフ　モモサイコロステーキ　500g アサヤ食品さんの熟成ワインビネガー（赤）1本プレゼント 守屋若奈さんのレシピ2枚付き  ,https://www.furusato-tax.jp/japan/prefecture/item_detail/19213/290069
A-67 岩手山ろく漢方和牛モモステーキ,10000, 100g×3枚 ※冷凍での発送となります。お届け先が御不在で、賞味期限内にお届け出来ない場合でも、再配送等はできませんので、長期不在の予定がある方はご注意ください。,https://www.furusato-tax.jp/japan/prefecture/item_detail/03216/169592
1-223　長岡産熟成黒毛牛サーロインステーキ,10000, サーロインステーキ250g×1枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/15202/344618
A031 飛騨高山のお酒とおかずセット,10000, 古川屋あげづけ×5パック、山味屋漬物ステーキ180ｇ×1袋、うら田めしどろぼ漬120ｇ×2袋、山家のけいちゃん250ｇ×2袋、柴田の朴葉みそセット×1、氷室300ml×1本、久寿玉300ml×1本,https://www.furusato-tax.jp/japan/prefecture/item_detail/21203/148323
A052 鹿肉ローススライスと外モモスライスセット,10000, ローススライス250g×2パック 外モモスライス250g×2パック,https://www.furusato-tax.jp/japan/prefecture/item_detail/01452/318940
[A-0504] 福井の名物寿司セット！ 「元祖焼き鯖寿司」 「若狭牛サーロイン寿司」,10000, 元祖焼き鯖寿司 1本 若狭牛サーロイン寿司 1本,https://www.furusato-tax.jp/japan/prefecture/item_detail/18210/283860
【A006】飛騨牛サーロインステーキ　230g,10000, 飛騨牛サーロインステーキ230g×1枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/21206/284577
K068.鳥取県産牛ロース ローストステーキセット,10000, 鳥取県産牛ロース肉３枚（計約500g）,https://www.furusato-tax.jp/japan/prefecture/item_detail/31203/303330
286　米沢牛モモステーキ180g×2　【肉の旭屋】,10000, 米沢牛モモステーキ180ｇ×2,https://www.furusato-tax.jp/japan/prefecture/item_detail/06213/314581
AE03霜降り割合2倍！瑞浪ボーノポーク！ロースステーキ【50pt】,10000, ロースステーキ120ｇ×3枚,https://www.furusato-tax.jp/japan/prefecture/item_detail/21208/291593
［Ka402-A023］【ジビエ】えぞ鹿肉肩スライス300g&外腿ステーキ用300g,10000, ジビエえぞ鹿肉肩スライス300g　（北海道産/加工地 釧路） ジビエえぞ鹿肉外腿ステーキ用300g （北海道産/加工地 釧路）,https://www.furusato-tax.jp/japan/prefecture/item_detail/01206/349312
橋平酒造店 吟醸 平之丞 1.8L,10000, 【商品内容】清酒 平之丞 1.8L 【保存方法】常温 【お届け状態】常温 【商品説明】 それぞれの原酒米の特徴を生かした日本酒3種飲みくらべセット,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/154816
ファームメイドまごころセット,10000, 【商品内容】ギフトセット 【内・個数】トマトビーフカレー180g3箱・トマトゼリー100g2個・トマトソース 100g1個・トマトケチャップ100g1個・トマトラスク2袋・トマトたっぷりパウンドケーキ(カット)2個 【消費期限】トマトビーフカレー180gトマトソース100gトマトケチャップ100g 365日　トマトゼリー100g180日トマトラスク・トマトたっぷりパウンドケーキ(カット)30日 【保存方法】常温 【お届け状態】常温 【商品説明】 デリシャストマトを使ったカレーやスイーツなど、バラエティ豊富なセット,https://www.furusato-tax.jp/japan/prefecture/item_detail/04215/45345
